Order_ID,Order_Date,Region,City,Product_ID,Product_Name,Category,Product_Tier,Channel,Customer_Segment,Quantity,Unit_Price,Discount_Pct,Sales,Gross_Margin_Pct,Gross_Profit
ORD13859,2023-12-14,South,Bengaluru,P005,4K Monitor,Electronics,Premium,Online,SMB,1,31865.73,8.29,29222.93,15.89,4644.79
ORD13860,2023-12-25,North,Delhi,P010,Webcam HD,Accessories,Budget,Retail,Consumer,1,4442.57,0.0,4442.57,36.44,1618.77
ORD13861,2023-12-15,West,Mumbai,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,2,7043.66,14.34,12067.06,24.3,2932.15
ORD13862,2024-12-02,North,Lucknow,P006,Office Chair,Furniture,Premium,Online,Consumer,5,18355.97,6.37,85936.46,25.3,21743.65
ORD13863,2025-09-04,East,Patna,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,1,93083.56,11.3,82561.44,13.7,11310.93
ORD13864,2023-06-03,North,Lucknow,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,7,65381.18,8.75,417618.56,20.27,84647.12
ORD13865,2024-02-16,South,Bengaluru,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,3,7137.52,8.52,19589.04,25.38,4972.09
ORD13866,2023-06-27,South,Chennai,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,2,97011.52,10.59,173472.66,14.3,24805.17
ORD13867,2023-02-13,South,Chennai,P008,Desk Lamp,Furniture,Budget,Retail,Consumer,2,2495.51,12.49,4367.48,28.75,1255.6
ORD13868,2024-07-29,West,Mumbai,P011,Tablet 10,Electronics,Mid,Retail,SMB,4,23642.2,7.15,87807.97,17.7,15541.64
ORD13869,2023-04-23,West,Pune,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,2,7158.77,14.61,12226.4,24.88,3041.39
ORD13870,2025-12-12,East,Kolkata,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,1,95404.23,2.96,92581.65,17.45,16154.31
ORD13871,2023-12-22,South,Chennai,P007,Standing Desk,Furniture,Premium,Online,SMB,1,28030.67,13.14,24346.82,20.38,4962.63
ORD13872,2023-10-28,South,Hyderabad,P002,Laptop Air 13,Electronics,Mid,Online,Enterprise,2,64300.37,18.45,104879.04,13.7,14364.34
ORD13873,2024-02-10,West,Mumbai,P001,Laptop Pro 14,Electronics,Premium,Retail,SMB,1,94156.82,10.88,83909.25,16.0,13429.07
ORD13874,2024-06-14,East,Patna,P002,Laptop Air 13,Electronics,Mid,Corporate,Consumer,2,66570.9,14.17,114277.38,18.92,21619.64
ORD13875,2024-02-14,North,Jaipur,P006,Office Chair,Furniture,Premium,Online,SMB,2,18160.59,9.3,32943.07,22.51,7415.68
ORD13876,2023-08-27,South,Chennai,P003,Wireless Headphones,Accessories,Mid,Online,SMB,4,6779.33,9.78,24465.07,27.08,6626.25
ORD13877,2025-03-06,East,Bhubaneswar,P007,Standing Desk,Furniture,Premium,Corporate,SMB,3,27890.45,15.75,70489.68,15.35,10820.83
ORD13878,2025-05-14,South,Chennai,P010,Webcam HD,Accessories,Budget,Online,SMB,3,4512.64,10.39,12131.25,31.01,3761.32
ORD13879,2023-04-03,East,Bhubaneswar,P002,Laptop Air 13,Electronics,Mid,Online,Enterprise,2,65731.44,6.23,123278.61,25.23,31106.78
ORD13880,2023-07-24,West,Mumbai,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,1,66940.22,12.12,58826.02,19.91,11711.24
ORD13881,2024-01-22,South,Chennai,P012,Smartphone X,Electronics,Premium,Online,Enterprise,1,56072.23,19.43,45177.61,8.04,3633.3
ORD13882,2024-08-10,South,Chennai,P005,4K Monitor,Electronics,Premium,Online,Consumer,1,32742.21,6.27,30687.81,17.75,5448.3
ORD13883,2025-10-13,South,Bengaluru,P005,4K Monitor,Electronics,Premium,Online,SMB,7,31845.1,13.85,192047.56,14.08,27045.03
ORD13884,2024-02-07,West,Ahmedabad,P005,4K Monitor,Electronics,Premium,Online,SMB,3,32017.31,9.41,87008.9,19.49,16956.52
ORD13885,2023-01-23,South,Chennai,P005,4K Monitor,Electronics,Premium,Retail,Consumer,3,31539.16,4.74,90132.58,21.08,18997.76
ORD13886,2024-04-06,West,Mumbai,P007,Standing Desk,Furniture,Premium,Retail,Consumer,1,28889.41,11.76,25493.33,20.62,5256.83
ORD13887,2025-08-15,South,Bengaluru,P009,USB-C Hub,Accessories,Budget,Online,SMB,3,2290.02,7.04,6386.61,27.23,1738.89
ORD13888,2023-05-10,North,Delhi,P010,Webcam HD,Accessories,Budget,Online,Consumer,1,4488.11,6.66,4189.06,29.81,1248.72
ORD13889,2024-11-21,East,Bhubaneswar,P012,Smartphone X,Electronics,Premium,Corporate,Consumer,5,61506.52,17.59,253444.64,7.76,19666.94
ORD13890,2025-03-11,East,Kolkata,P006,Office Chair,Furniture,Premium,Retail,SMB,1,17846.37,8.04,16411.76,25.8,4234.88
ORD13891,2023-03-08,South,Chennai,P009,USB-C Hub,Accessories,Budget,Online,SMB,4,2240.0,8.57,8192.38,25.26,2069.32
ORD13892,2023-04-13,East,Bhubaneswar,P011,Tablet 10,Electronics,Mid,Retail,SMB,1,24791.46,5.68,23384.37,20.16,4713.91
ORD13893,2024-08-24,South,Chennai,P009,USB-C Hub,Accessories,Budget,Corporate,Consumer,2,2178.69,8.53,3985.79,22.27,887.57
ORD13894,2024-07-18,South,Chennai,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,3,95262.85,2.77,277859.98,19.45,54033.83
ORD13895,2025-07-13,East,Bhubaneswar,P005,4K Monitor,Electronics,Premium,Corporate,SMB,2,30944.22,18.15,50656.08,11.78,5967.79
ORD13896,2023-09-27,West,Mumbai,P007,Standing Desk,Furniture,Premium,Retail,SMB,3,27514.67,7.92,76006.65,16.6,12620.57
ORD13897,2023-05-18,East,Patna,P005,4K Monitor,Electronics,Premium,Corporate,Consumer,4,30950.15,11.35,109744.87,19.16,21024.0
ORD13898,2025-02-02,North,Delhi,P003,Wireless Headphones,Accessories,Mid,Online,Enterprise,3,7050.88,23.57,16167.73,18.13,2931.48
ORD13899,2023-12-08,North,Delhi,P009,USB-C Hub,Accessories,Budget,Online,Consumer,3,2127.55,12.5,5585.09,22.48,1255.46
ORD13900,2025-07-19,West,Mumbai,P005,4K Monitor,Electronics,Premium,Corporate,Consumer,2,32799.82,20.73,51997.65,10.21,5311.12
ORD13901,2025-05-27,North,Jaipur,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,1,91453.52,8.8,83403.3,13.35,11136.53
ORD13902,2024-06-30,West,Ahmedabad,P009,USB-C Hub,Accessories,Budget,Online,Consumer,3,2212.92,13.19,5763.41,23.31,1343.54
ORD13903,2025-09-16,West,Ahmedabad,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,2,5577.04,14.18,9571.93,27.79,2660.43
ORD13904,2023-09-04,South,Bengaluru,P012,Smartphone X,Electronics,Premium,Online,Consumer,3,59965.64,10.86,160362.15,13.45,21575.07
ORD13905,2025-08-31,East,Kolkata,P010,Webcam HD,Accessories,Budget,Online,Consumer,1,4446.24,3.74,4280.1,32.91,1408.55
ORD13906,2025-11-06,West,Pune,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,1,5752.15,11.17,5109.58,29.76,1520.36
ORD13907,2023-04-06,West,Pune,P004,Mechanical Keyboard,Accessories,Mid,Retail,Consumer,3,5457.2,13.31,14192.73,25.9,3676.25
ORD13908,2023-12-13,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,1,98064.13,2.93,95190.93,20.78,19779.15
ORD13909,2024-10-22,North,Lucknow,P011,Tablet 10,Electronics,Mid,Online,Consumer,1,22977.09,12.51,20102.61,14.7,2954.41
ORD13910,2023-08-30,West,Mumbai,P005,4K Monitor,Electronics,Premium,Retail,SMB,1,31440.43,0.0,31440.43,21.21,6669.39
ORD13911,2023-06-09,West,Ahmedabad,P012,Smartphone X,Electronics,Premium,Online,Consumer,2,58289.68,17.76,95875.0,8.58,8229.75
ORD13912,2024-02-26,South,Bengaluru,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,3,64455.04,10.81,172468.29,17.1,29497.08
ORD13913,2023-01-31,West,Mumbai,P010,Webcam HD,Accessories,Budget,Retail,SMB,1,4482.99,13.66,3870.64,25.07,970.44
ORD13914,2025-11-08,North,Lucknow,P010,Webcam HD,Accessories,Budget,Retail,Enterprise,2,4481.39,11.11,7966.68,26.87,2141.0
ORD13915,2025-10-01,North,Lucknow,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,3,7255.93,5.98,20465.99,28.05,5740.03
ORD13916,2024-02-22,South,Chennai,P002,Laptop Air 13,Electronics,Mid,Online,Enterprise,1,63592.06,12.68,55531.35,15.81,8781.19
ORD13917,2023-01-13,West,Pune,P010,Webcam HD,Accessories,Budget,Online,Consumer,3,4526.28,13.0,11813.0,23.6,2787.88
ORD13918,2024-08-20,South,Bengaluru,P004,Mechanical Keyboard,Accessories,Mid,Retail,SMB,1,5504.3,0.55,5473.92,32.55,1781.9
ORD13919,2024-04-25,North,Lucknow,P004,Mechanical Keyboard,Accessories,Mid,Corporate,Consumer,2,5640.99,11.32,10004.34,27.36,2736.87
ORD13920,2023-02-09,North,Jaipur,P006,Office Chair,Furniture,Premium,Retail,SMB,4,17895.83,0.87,70960.34,27.64,19615.57
ORD13921,2025-05-07,West,Mumbai,P007,Standing Desk,Furniture,Premium,Retail,Consumer,4,29263.75,5.47,110655.3,23.05,25504.44
ORD13922,2024-11-27,West,Mumbai,P001,Laptop Pro 14,Electronics,Premium,Online,Enterprise,1,98086.15,10.84,87449.07,16.58,14495.07
ORD13923,2025-12-22,South,Chennai,P004,Mechanical Keyboard,Accessories,Mid,Retail,Consumer,1,5534.71,1.22,5467.01,38.47,2103.38
ORD13924,2024-07-23,South,Bengaluru,P012,Smartphone X,Electronics,Premium,Online,Enterprise,2,57765.86,17.43,95399.26,7.84,7483.72
ORD13925,2023-06-04,West,Ahmedabad,P009,USB-C Hub,Accessories,Budget,Online,Consumer,1,2154.79,7.19,1999.81,25.35,506.87
ORD13926,2023-01-12,West,Ahmedabad,P007,Standing Desk,Furniture,Premium,Corporate,Consumer,3,27259.89,17.66,67335.51,15.0,10101.12
ORD13927,2024-03-30,North,Jaipur,P011,Tablet 10,Electronics,Mid,Online,Enterprise,4,23779.24,12.99,82757.89,16.22,13421.66
ORD13928,2023-04-17,North,Jaipur,P011,Tablet 10,Electronics,Mid,Corporate,Enterprise,1,24155.23,21.83,18881.78,10.45,1973.43
ORD13929,2023-10-18,North,Jaipur,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,2,94928.24,9.62,171587.74,14.65,25132.84
ORD13930,2023-04-05,North,Jaipur,P001,Laptop Pro 14,Electronics,Premium,Corporate,Enterprise,2,96670.88,26.84,141448.86,3.94,5569.75
ORD13931,2025-04-24,East,Kolkata,P008,Desk Lamp,Furniture,Budget,Corporate,Consumer,2,2646.53,17.25,4379.99,30.76,1347.09
ORD13932,2025-11-16,North,Lucknow,P011,Tablet 10,Electronics,Mid,Corporate,Enterprise,2,24179.17,19.88,38742.98,14.32,5549.83
ORD13933,2023-05-15,West,Mumbai,P007,Standing Desk,Furniture,Premium,Online,Consumer,1,29310.71,5.76,27622.47,24.56,6784.7
ORD13934,2025-04-29,South,Hyderabad,P005,4K Monitor,Electronics,Premium,Retail,SMB,1,33250.56,8.96,30271.11,17.74,5368.78
ORD13935,2024-10-30,North,Lucknow,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,3,93530.71,11.32,248826.17,14.35,35716.73
ORD13936,2024-11-25,South,Hyderabad,P011,Tablet 10,Electronics,Mid,Online,Consumer,3,23596.58,11.34,62764.18,17.75,11142.93
ORD13937,2023-06-04,West,Ahmedabad,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,1,92209.38,4.91,87677.73,16.35,14332.24
ORD13938,2023-08-19,West,Mumbai,P003,Wireless Headphones,Accessories,Mid,Retail,Consumer,1,7273.39,2.19,7114.31,30.51,2170.82
ORD13939,2023-09-29,North,Lucknow,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,4,94063.32,10.7,335983.99,16.15,54249.56
ORD13940,2024-05-06,North,Jaipur,P001,Laptop Pro 14,Electronics,Premium,Retail,SMB,1,95862.09,8.51,87706.92,17.13,15028.0
ORD13941,2025-05-12,South,Hyderabad,P005,4K Monitor,Electronics,Premium,Online,Consumer,3,30721.04,8.87,83992.52,19.44,16328.16
ORD13942,2025-02-20,South,Hyderabad,P005,4K Monitor,Electronics,Premium,Online,Consumer,2,33079.58,4.96,62875.17,17.55,11033.51
ORD13943,2025-09-19,North,Delhi,P003,Wireless Headphones,Accessories,Mid,Online,SMB,2,6864.27,12.1,12067.72,26.99,3256.65
ORD13944,2023-10-20,East,Kolkata,P011,Tablet 10,Electronics,Mid,Corporate,Consumer,7,24292.1,22.15,132373.94,11.74,15541.92
ORD13945,2023-02-08,North,Delhi,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,2,5254.29,6.31,9845.76,32.93,3242.51
ORD13946,2024-01-10,East,Patna,P008,Desk Lamp,Furniture,Budget,Online,SMB,1,2488.41,9.88,2242.45,34.54,774.49
ORD13947,2023-05-01,South,Hyderabad,P007,Standing Desk,Furniture,Premium,Retail,Consumer,2,28213.53,0.0,56427.06,26.02,14679.89
ORD13948,2023-09-28,East,Kolkata,P007,Standing Desk,Furniture,Premium,Online,SMB,2,27877.34,10.79,49738.05,18.43,9166.92
ORD13949,2024-09-23,North,Jaipur,P006,Office Chair,Furniture,Premium,Online,SMB,1,17997.77,18.42,14682.47,15.58,2288.02
ORD13950,2024-06-07,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Retail,SMB,1,2252.23,1.68,2214.32,26.52,587.32
ORD13951,2024-07-24,North,Delhi,P007,Standing Desk,Furniture,Premium,Retail,Consumer,3,27977.91,5.82,79050.04,22.72,17961.14
ORD13952,2025-11-10,South,Bengaluru,P006,Office Chair,Furniture,Premium,Corporate,SMB,5,18212.91,7.64,84111.68,26.71,22463.62
ORD13953,2025-10-17,South,Hyderabad,P006,Office Chair,Furniture,Premium,Online,SMB,2,17552.38,12.82,30604.99,20.44,6254.79
ORD13954,2025-04-21,South,Bengaluru,P003,Wireless Headphones,Accessories,Mid,Online,Consumer,2,7112.62,14.95,12098.32,23.45,2837.0
ORD13955,2025-04-05,West,Ahmedabad,P010,Webcam HD,Accessories,Budget,Corporate,Consumer,2,4507.72,21.19,7104.9,24.03,1707.65
ORD13956,2023-05-31,South,Chennai,P010,Webcam HD,Accessories,Budget,Online,SMB,1,4408.88,7.34,4085.47,31.49,1286.66
ORD13957,2023-12-23,South,Hyderabad,P001,Laptop Pro 14,Electronics,Premium,Corporate,Consumer,2,94749.37,13.92,163119.45,12.79,20861.17
ORD13958,2025-12-10,West,Mumbai,P003,Wireless Headphones,Accessories,Mid,Corporate,SMB,2,7051.55,17.97,11568.59,18.33,2120.98
ORD13959,2023-09-21,North,Jaipur,P007,Standing Desk,Furniture,Premium,Online,Enterprise,2,26811.06,18.06,43940.33,14.11,6200.25
ORD13960,2025-04-15,South,Bengaluru,P006,Office Chair,Furniture,Premium,Online,Enterprise,2,17397.23,7.68,32121.8,23.56,7566.48
ORD13961,2023-11-13,South,Bengaluru,P006,Office Chair,Furniture,Premium,Retail,SMB,4,18348.91,9.07,66737.03,20.14,13443.04
ORD13962,2025-03-29,West,Ahmedabad,P008,Desk Lamp,Furniture,Budget,Online,Consumer,4,2510.98,5.87,9454.18,32.44,3067.16
ORD13963,2025-06-07,North,Jaipur,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,4,65579.3,3.79,252362.6,23.75,59930.74
ORD13964,2023-04-11,East,Patna,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,2,5382.22,8.53,9846.21,31.9,3141.12
ORD13965,2025-12-17,South,Hyderabad,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,3,64796.49,12.62,169858.01,15.3,25984.93
ORD13966,2023-01-21,North,Delhi,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,5,67652.4,7.5,312903.36,19.34,60528.16
ORD13967,2025-08-13,West,Mumbai,P010,Webcam HD,Accessories,Budget,Retail,Enterprise,4,4495.03,15.13,15260.22,24.56,3747.57
ORD13968,2024-09-16,South,Bengaluru,P005,4K Monitor,Electronics,Premium,Retail,SMB,4,31773.58,9.31,115268.09,16.87,19441.0
ORD13969,2024-03-21,East,Kolkata,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,4,98846.88,6.9,368097.41,17.96,66112.7
ORD13970,2025-10-12,East,Kolkata,P011,Tablet 10,Electronics,Mid,Retail,Consumer,1,23477.27,11.36,20810.52,15.67,3260.99
ORD13971,2023-03-09,West,Ahmedabad,P006,Office Chair,Furniture,Premium,Retail,Consumer,2,17926.47,0.0,35852.94,30.94,11093.63
ORD13972,2023-11-24,South,Chennai,P001,Laptop Pro 14,Electronics,Premium,Online,Enterprise,3,92639.05,17.68,228794.11,12.41,28393.34
ORD13973,2023-11-06,North,Lucknow,P003,Wireless Headphones,Accessories,Mid,Online,SMB,1,6906.63,12.82,6021.28,29.52,1777.32
ORD13974,2023-03-05,West,Pune,P007,Standing Desk,Furniture,Premium,Retail,SMB,4,28106.95,8.7,102651.47,23.1,23713.33
ORD13975,2024-06-18,West,Mumbai,P010,Webcam HD,Accessories,Budget,Corporate,SMB,1,4470.94,13.24,3878.88,24.22,939.34
ORD13976,2023-03-11,East,Bhubaneswar,P009,USB-C Hub,Accessories,Budget,Online,Consumer,3,2173.89,13.94,5612.65,22.69,1273.34
ORD13977,2025-08-28,East,Kolkata,P011,Tablet 10,Electronics,Mid,Corporate,Consumer,2,23280.23,16.69,38789.33,12.21,4734.66
ORD13978,2025-04-16,West,Mumbai,P009,USB-C Hub,Accessories,Budget,Online,Consumer,2,2073.78,6.72,3868.81,27.58,1066.93
ORD13979,2025-09-10,South,Hyderabad,P012,Smartphone X,Electronics,Premium,Retail,SMB,1,60925.36,1.22,60182.2,14.77,8890.15
ORD13980,2023-01-14,East,Kolkata,P005,4K Monitor,Electronics,Premium,Online,Consumer,1,31641.21,7.76,29186.84,19.35,5647.85
ORD13981,2023-12-01,East,Kolkata,P002,Laptop Air 13,Electronics,Mid,Retail,Consumer,4,65736.65,6.86,244919.66,18.75,45920.5
ORD13982,2024-10-08,West,Mumbai,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,4,95066.5,18.28,310743.66,8.04,24968.27
ORD13983,2024-02-07,South,Bengaluru,P008,Desk Lamp,Furniture,Budget,Corporate,Consumer,2,2426.18,17.9,3983.74,27.47,1094.31
ORD13984,2024-04-07,West,Mumbai,P010,Webcam HD,Accessories,Budget,Retail,Consumer,1,4493.86,4.86,4275.67,30.65,1310.43
ORD13985,2023-04-03,South,Hyderabad,P006,Office Chair,Furniture,Premium,Retail,SMB,1,18142.98,4.13,17393.0,26.03,4526.89
ORD13986,2023-05-26,South,Hyderabad,P008,Desk Lamp,Furniture,Budget,Online,Consumer,1,2390.11,13.56,2065.91,29.81,615.76
ORD13987,2024-01-24,East,Patna,P003,Wireless Headphones,Accessories,Mid,Retail,Enterprise,2,6907.1,12.36,12106.74,24.23,2933.73
ORD13988,2024-09-27,East,Bhubaneswar,P005,4K Monitor,Electronics,Premium,Online,Consumer,3,31799.29,8.24,87536.73,17.9,15665.52
ORD13989,2024-07-08,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Online,Enterprise,3,93993.14,11.21,250365.1,15.15,37942.01
ORD13990,2025-05-01,South,Bengaluru,P006,Office Chair,Furniture,Premium,Corporate,Enterprise,2,17986.93,15.84,30274.67,19.0,5751.05
ORD13991,2023-01-11,West,Pune,P006,Office Chair,Furniture,Premium,Online,SMB,3,17796.64,16.21,44737.36,19.63,8780.37
ORD13992,2023-05-27,West,Ahmedabad,P001,Laptop Pro 14,Electronics,Premium,Corporate,SMB,1,95580.6,26.9,69867.5,5.18,3621.88
ORD13993,2025-01-01,North,Jaipur,P012,Smartphone X,Electronics,Premium,Online,SMB,1,58256.59,1.55,57356.44,21.38,12263.26
ORD13994,2024-12-11,North,Jaipur,P006,Office Chair,Furniture,Premium,Online,Enterprise,3,18343.13,20.72,43628.04,15.56,6789.36
ORD13995,2023-03-17,North,Lucknow,P006,Office Chair,Furniture,Premium,Online,Consumer,1,17854.53,6.84,16632.89,23.59,3924.39
ORD13996,2023-06-11,North,Jaipur,P008,Desk Lamp,Furniture,Budget,Online,SMB,1,2406.79,6.77,2243.84,34.38,771.52
ORD13997,2025-03-14,East,Kolkata,P010,Webcam HD,Accessories,Budget,Retail,Enterprise,1,4343.68,19.73,3486.71,22.88,797.92
ORD13998,2023-04-07,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,1,98493.2,7.14,91460.53,19.2,17559.08
ORD13999,2024-05-18,North,Lucknow,P005,4K Monitor,Electronics,Premium,Online,Consumer,1,31457.34,5.86,29612.52,15.09,4467.31
ORD14000,2024-07-19,North,Delhi,P010,Webcam HD,Accessories,Budget,Corporate,SMB,2,4430.84,25.59,6593.69,22.22,1464.91
ORD14001,2023-11-03,South,Bengaluru,P009,USB-C Hub,Accessories,Budget,Online,Consumer,1,2137.4,3.27,2067.46,29.08,601.14
ORD14002,2025-02-22,West,Mumbai,P012,Smartphone X,Electronics,Premium,Retail,Consumer,1,56472.39,0.77,56036.09,17.34,9714.15
ORD14003,2025-01-31,West,Ahmedabad,P005,4K Monitor,Electronics,Premium,Retail,SMB,1,32111.65,0.0,32111.65,19.76,6343.68
ORD14004,2023-02-13,West,Ahmedabad,P009,USB-C Hub,Accessories,Budget,Online,Consumer,1,2191.77,9.24,1989.18,25.26,502.57
ORD14005,2023-11-19,East,Kolkata,P007,Standing Desk,Furniture,Premium,Online,Consumer,3,28333.74,13.76,73302.47,15.68,11490.62
ORD14006,2024-02-28,South,Hyderabad,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,2,5531.94,6.36,10359.9,30.09,3117.16
ORD14007,2024-02-14,North,Delhi,P010,Webcam HD,Accessories,Budget,Corporate,Consumer,1,4727.09,12.74,4124.66,25.88,1067.41
ORD14008,2023-02-12,North,Jaipur,P008,Desk Lamp,Furniture,Budget,Online,SMB,1,2507.0,4.64,2390.77,36.01,860.85
ORD14009,2025-09-16,North,Lucknow,P003,Wireless Headphones,Accessories,Mid,Online,SMB,1,6707.59,14.1,5761.7,25.97,1496.14
ORD14010,2023-08-29,North,Lucknow,P012,Smartphone X,Electronics,Premium,Retail,SMB,2,57030.31,1.89,111907.79,14.43,16149.25
ORD14011,2024-07-31,South,Bengaluru,P002,Laptop Air 13,Electronics,Mid,Online,Enterprise,1,65833.73,19.14,53230.93,11.4,6066.59
ORD14012,2023-10-25,West,Pune,P002,Laptop Air 13,Electronics,Mid,Online,Consumer,3,66635.36,6.74,186430.42,21.54,40149.39
ORD14013,2024-11-24,North,Jaipur,P003,Wireless Headphones,Accessories,Mid,Retail,Consumer,1,7297.68,13.12,6340.37,27.27,1728.94
ORD14014,2023-09-02,North,Lucknow,P011,Tablet 10,Electronics,Mid,Online,Consumer,3,24885.73,6.98,69442.59,20.35,14133.6
ORD14015,2025-07-20,South,Bengaluru,P001,Laptop Pro 14,Electronics,Premium,Online,SMB,2,94104.48,6.07,176788.48,14.2,25107.72
ORD14016,2025-08-21,North,Jaipur,P008,Desk Lamp,Furniture,Budget,Corporate,Consumer,1,2621.27,16.03,2201.19,29.3,644.95
ORD14017,2024-07-24,East,Bhubaneswar,P012,Smartphone X,Electronics,Premium,Retail,SMB,2,60726.67,0.1,121337.64,18.35,22263.24
ORD14018,2025-12-25,South,Hyderabad,P004,Mechanical Keyboard,Accessories,Mid,Online,SMB,2,5522.64,12.96,9613.29,28.72,2761.19
ORD14019,2024-08-15,West,Ahmedabad,P002,Laptop Air 13,Electronics,Mid,Retail,SMB,2,63756.31,3.07,123599.42,21.54,26626.24
ORD14020,2024-05-14,East,Bhubaneswar,P008,Desk Lamp,Furniture,Budget,Retail,Enterprise,4,2294.03,9.27,8325.91,34.99,2912.92
ORD14021,2023-09-28,West,Mumbai,P004,Mechanical Keyboard,Accessories,Mid,Online,SMB,1,5447.35,1.97,5340.24,32.3,1724.94
ORD14022,2025-02-08,North,Jaipur,P004,Mechanical Keyboard,Accessories,Mid,Corporate,Consumer,2,5544.47,12.72,9678.9,28.1,2719.44
ORD14023,2025-02-26,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Online,Consumer,4,2143.83,13.03,7457.8,21.74,1621.47
ORD14024,2025-09-22,West,Mumbai,P004,Mechanical Keyboard,Accessories,Mid,Corporate,Consumer,1,5429.9,11.01,4832.31,28.49,1376.94
ORD14025,2023-04-10,East,Kolkata,P007,Standing Desk,Furniture,Premium,Online,Consumer,1,28014.0,10.79,24990.73,22.46,5612.57
ORD14026,2024-05-03,West,Mumbai,P006,Office Chair,Furniture,Premium,Online,SMB,1,17203.21,1.73,16904.98,25.75,4353.27
ORD14027,2023-06-29,West,Pune,P001,Laptop Pro 14,Electronics,Premium,Retail,SMB,1,93594.84,9.09,85082.42,14.4,12250.48
ORD14028,2023-01-23,South,Hyderabad,P001,Laptop Pro 14,Electronics,Premium,Retail,Enterprise,1,96525.7,3.25,93390.06,15.2,14193.86
ORD14029,2023-05-01,South,Hyderabad,P001,Laptop Pro 14,Electronics,Premium,Online,Consumer,3,96745.38,15.76,244505.69,12.9,31538.68
ORD14030,2024-06-21,East,Kolkata,P012,Smartphone X,Electronics,Premium,Online,Enterprise,2,57305.6,7.15,106413.09,11.23,11952.33
ORD14031,2025-01-29,West,Ahmedabad,P010,Webcam HD,Accessories,Budget,Online,Enterprise,3,4369.98,4.43,12528.88,33.79,4233.57
ORD14032,2024-01-18,West,Mumbai,P001,Laptop Pro 14,Electronics,Premium,Retail,Consumer,7,93183.43,7.79,601475.62,18.28,109953.89
ORD14033,2023-03-30,South,Chennai,P006,Office Chair,Furniture,Premium,Corporate,Enterprise,1,17376.4,20.13,13878.72,17.08,2371.0
ORD14034,2024-08-27,East,Bhubaneswar,P005,4K Monitor,Electronics,Premium,Corporate,SMB,2,31857.33,14.3,54606.41,14.59,7967.49
ORD14035,2023-10-08,North,Jaipur,P005,4K Monitor,Electronics,Premium,Retail,Enterprise,3,32052.13,18.92,77963.42,13.46,10490.99
ORD14036,2024-07-30,East,Bhubaneswar,P004,Mechanical Keyboard,Accessories,Mid,Online,Consumer,1,5791.96,13.54,5007.65,26.64,1334.26
ORD14037,2023-02-03,North,Lucknow,P009,USB-C Hub,Accessories,Budget,Retail,Consumer,1,2156.35,3.89,2072.43,26.99,559.34
ORD14038,2024-12-18,South,Chennai,P005,4K Monitor,Electronics,Premium,Retail,Consumer,1,30790.6,12.44,26959.01,19.13,5156.73
ORD14039,2025-04-11,South,Bengaluru,P010,Webcam HD,Accessories,Budget,Retail,Consumer,3,4426.62,12.57,11610.98,27.91,3241.05
ORD14040,2023-09-10,West,Ahmedabad,P008,Desk Lamp,Furniture,Budget,Online,SMB,1,2626.43,3.67,2529.93,36.46,922.48
ORD14041,2025-02-17,North,Delhi,P007,Standing Desk,Furniture,Premium,Online,Consumer,2,27791.87,8.95,50607.17,20.04,10140.1
ORD14042,2023-10-13,East,Patna,P007,Standing Desk,Furniture,Premium,Online,Consumer,3,27355.83,16.48,68545.71,14.5,9941.95
ORD14043,2025-07-08,South,Chennai,P007,Standing Desk,Furniture,Premium,Online,Consumer,2,28478.99,15.04,48389.4,15.06,7286.88
ORD14044,2023-05-09,East,Patna,P006,Office Chair,Furniture,Premium,Online,Consumer,1,17089.71,12.98,14872.3,21.43,3187.62
